,Unnamed: 0,Unnamed: 0.1,학번,학생소속대학명,학생교육부계열,성별,입학과정,학적,학과,전공,전공교수,rec014_nation_cd,과정,수료년도,수료학기,rec014_birth_dt,졸업년도,졸업학기,gpa,rec014_school_term,서류점수,면접점수,학부출신,대학원출신,인건비총액,월별인건비
199,201,3084,AAFZQlNwG05fylw8hEdFHiA3,정보대학,공학,1,정원내신입학,졸업,영상정보처리협동과정,영상정보처리전공,AAEmu2rCvjUFvMsC38ysOahB,korean,박사과정,2019,2R,19731126,2019,2R,4.33,4,41,40.2,타교,타교,,0
200,202,3213,AAERD1ZFgoKIwBtg4sedxUMx,사범대학,예·체능,2,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2017,2R,19660311,2020,1R,4.46,9,42.67,34,타교,자교,,0
201,203,3243,AAFUA/chrAl7ulssfpO1d404,의과대학,자연과학,1,정원내신입학,졸업,보건학협동과정,역학및의료정보학전공,AAG/A4JT22JygkMGRm28k9nK,korean,박사과정,2018,1R,19811008,2020,1R,3.63,8,40,35,타교,자교,,0
202,204,3280,AAE4vchpA6QSdQKZAX8NN7C9,문과대학,인문·사회,2,정원내신입학,졸업,중일어문학과,일본고전문학·문화전공,AAGpyzWvfjqDOtVJNzZzEjC5,korean,박사과정,2017,1R,19830123,2019,2R,4.5,9,48,47.5,타교,자교,39903226,738949
203,205,3281,AAHd7OLnrY/Raf2Oq0WbLblk,문과대학,인문·사회,2,외국인,졸업,중일어문학과,중일비교문화전공,AAGMTpJ87MSDYaQI3izN0Q5p,foreigner,박사과정,2017,1R,19850724,2019,2R,4.21,9,98,,타교,,6000000,111111
204,206,3282,AAHr+WyVJBuamnwUR97GIZCW,문과대학,인문·사회,2,외국인,졸업,중일어문학과,중국문학전공,AAGn+dhDdKf+YbGQgdNXL5zt,foreigner,박사과정,2017,1R,19781205,2019,2R,4.41,9,98.5,,타교,,43511333,805765
205,207,3285,AAGgadXg2SeItMQ8lR1lMV8E,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAGIYEOgHO/MKjBfqNqkrhP5,korean,박사과정,2018,1R,19820731,2019,2R,4.17,7,48,43.67,자교,자교,,0
206,208,3288,AAEelMVd3oWOGIrtOqG8jVLH,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAGz0wdgMuitmUvl19QoAmL3,korean,박사과정,2019,1R,19840421,2019,2R,4.5,6,46,47,타교,자교,14309516,397487
207,209,3291,AAHyNdfWwlM+t3lifWxiEWxU,생명과학대학,자연과학,1,외국인,졸업,환경생태공학과,생태학및환경생물학전공,AAGsK/9hQ+mV6UGMkyQ134NO,foreigner,박사과정,2019,1R,19750812,2019,2R,4.42,5,92,,타교,타교,30000000,1000000
208,210,3292,AAFxNvqW0iKHII/lJ9SAU0aC,생명과학대학,자연과학,1,외국인,졸업,환경생태공학과,수질및토양환경전공,AAEudxuVx5bQUcFs5ape70OW,foreigner,박사과정,2018,2R,19850210,2019,2R,4.42,6,94.3,,타교,,,0
209,211,3295,AAEsaBIyiMBPOZ691E2lklme,생명과학대학,자연과학,1,정원내신입학,졸업,환경생태공학과,환경계획및조경학전공,AAGIv80OQ/hZbpSix5nrdVb2,korean,박사과정,2017,2R,19890214,2019,2R,4.38,8,49,49,타교,자교,98619674,2054577
210,212,3296,AAG2XfBOQoLw96TuINUsd2cZ,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAHbfpe13iYQFP6H7+l+dBws,korean,박사과정,2017,2R,19900816,2019,2R,4.06,8,53.33,37.67,자교,자교,103993490,2166531
211,213,3297,AAHMzOUlU903M+dgDgJF9lXL,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,박사과정,2017,2R,19800511,2019,2R,3.93,8,57,38,타교,타교,,0
212,214,3304,AAGYdoDiGpepLu/fEQ9HHVAT,문과대학,인문·사회,2,정원내신입학,졸업,노어노문학과,노문학전공,AAGVzz6w/dzE5Gkxcu9FAsik,korean,박사과정,2017,1R,19880421,2019,2R,4.17,9,66,27,자교,자교,,0
213,215,3305,AAEqDN/s+SMLKobOz7iQJtwz,문과대학,인문·사회,2,정원내신입학,졸업,영어영문학과,영어학전공,AAHv8JhymSAOHmOrE7uWWG2e,korean,박사과정,2017,2R,19870526,2019,2R,4.21,8,40,43,타교,자교,,0
214,216,3316,AAGD69QN+9oJXydL1zYfpUC7,생명과학대학,자연과학,1,정원내신입학,졸업,생명공학과,시스템식품생명공학전공,AAGI3mO4lvJLcU0bQdtgmrTe,korean,박사과정,2019,1R,19900618,2019,2R,4.11,5,45.03,49,타교,자교,58573183,1952439
215,217,3318,AAHFvN/3Ps5ksNb90CNLLN1a,공과대학,공학,1,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGcoq+H8FFez0FhSoCIP7Pb,korean,박사과정,2018,1R,19800523,2019,2R,4.5,7,60,32.7,타교,타교,,0
216,218,3321,AAHLg2cXBZBExb8cVn1JOp/i,미디어학부,인문·사회,2,정원내신입학,졸업,언론학과,언론학전공,AAH3J5qDkP++PiQ/NoColpfZ,korean,박사과정,2018,1R,19841120,2019,2R,4.42,7,42,48,자교,자교,,0
217,219,3324,AAFWANyM/g+OA39tGm4D0dxB,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,박사과정,2017,2R,19851023,2019,2R,3.71,8,57,40,타교,타교,90510000,1885625
218,220,3337,AAHfGS4BheprGfKU4lDMgZnx,법과대학,인문·사회,1,정원내신입학,졸업,법학과,상법전공,AAGy0qCzwwAtJbn7rcwu3s9c,korean,박사과정,2018,2R,19690515,2019,2R,4.42,6,40,55.1,타교,타교,,0
219,221,3338,AAE72EiV825/r+O9BsCVeFgM,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육행정학 및 고등교육학전공,AAEV5k8RJCCFDu5lVFsH/34q,korean,박사과정,2018,2R,19690425,2019,2R,4.38,6,44.06,47,타교,타교,,0
220,222,3342,AAF52ee9Q7//Y66xrxsnDz/I,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육행정학 및 고등교육학전공,AAEV5k8RJCCFDu5lVFsH/34q,korean,박사과정,2019,2R,19881219,2019,2R,4.35,6,44.56,40.67,타교,자교,24150000,670833
221,223,3343,AAHbP4sKeNmeBYSct6YMxbyN,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,회계학전공,AAHJRvzd1JgYcWGfnK+HknNh,korean,박사과정,2017,1R,19800629,2019,2R,4.13,9,36.45,59,타교,자교,18000000,333333
222,224,3348,AAFpszYay8B8oI4hAWOWpz6N,사범대학,예·체능,1,정원내신입학,졸업,체육학과,체육학전공,AAEgPMdpH7jQzLvWXqbzxjqx,korean,박사과정,2017,1R,19770115,2019,2R,4.38,9,45,43.33,타교,자교,,0
223,225,3352,AAEUTwv95MA3Jp68/+G+N5me,의과대학,의학,1,정원내신입학,졸업,의학과,해부학전공,AAHAQ3vxEMpz6Eym67O3hg0T,korean,박사과정,2017,1R,19790809,2019,2R,4.23,9,45.67,44.67,타교,타교,,0
224,226,3354,AAFUt9Odo8p+7cd+wot7XtoR,정보대학,공학,1,정원내신입학,졸업,컴퓨터·전파통신공학과,컴퓨터학전공,AAHW/nJYEE7Q/Lg+jCWZCS2V,korean,박사과정,2018,1R,19811217,2019,2R,4.13,7,48,48.8,타교,타교,,0
225,227,3358,AAGO1buk7j/5iPaiCzvra0/D,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,물과 환경전공,AAEhofQwTVQKctfpDuG/lbed,korean,박사과정,2017,1R,19820530,2019,2R,3.69,9,45.67,48.33,타교,타교,90342450,1673008
226,228,3359,AAFOQ27zjC4pTSSPEnT/B8VX,공과대학,공학,1,외국인,졸업,건축사회환경공학과,사회인프라전공,AAHVEHlNvzWQFCLtWNufAFQh,foreigner,박사과정,2017,1R,19890719,2019,2R,4.14,9,99,,타교,자교,125473568,2323585
227,229,3360,AAE/Q8/GURjrDNr4B98FAr7T,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAEpHiaFK56xDZ2xZgm7yKh4,korean,박사과정,2017,1R,19830615,2019,2R,4.25,9,53,36.33,타교,자교,103830000,1922778
228,230,3368,AAHwWvFlmZ21hxZBwYmX+dz3,사범대학,인문·사회,2,외국인,졸업,국어교육학과,국어교육전공,AAEzhWb5JNkcXJuHrddBDAO/,foreigner,박사과정,2018,1R,19890826,2019,2R,4.21,7,96,,자교,자교,,0
229,231,3372,AAGLeAi/K1ChLV77I47FUMZV,의과대학,의학,2,정원내신입학,졸업,의학과,병리학전공,AAGtdVaVBenoRMZajR+kmmBY,korean,박사과정,2017,1R,19850208,2019,2R,4.18,9,43.37,46,자교,자교,,0
230,232,3373,AAFtzUEJTLcY5tfT7cHcF5Xu,의과대학,의학,1,정원내신입학,졸업,의학과,외과학전공,AAFKH9xYE/eQD3+i9Zch6lMi,korean,박사과정,2018,1R,19860112,2019,2R,4.38,7,45,46.67,자교,자교,,0
231,233,3374,AAHPRh5Pna8U3GLas6deibSv,의과대학,자연과학,2,정원내신입학,졸업,보건학협동과정,보건정책및병원관리전공,AAGZFLJq90l6zGle/ifOfMLQ,korean,박사과정,2017,1R,19850912,2019,2R,4.43,9,30,48,타교,자교,,0
232,234,3385,AAHqhVM+8U7kJ0ERwUgGzOd1,공과대학,공학,1,정원내신입학,졸업,건축사회환경공학과,사회인프라전공,AAHpTShsDJo8lel4DbFdlag7,korean,박사과정,2018,1R,19861208,2019,2R,3.85,8,49,49.67,타교,자교,96240011,2005000
233,235,3390,AAEt9GZ8iVzbzPmLmTGk7c9f,문과대학,인문·사회,1,외국인,졸업,국어국문학과,한문학전공,AAESdTOWxCKs1NvnjEHOZSZR,foreigner,박사과정,2017,2R,19860520,2019,2R,4.43,8,88,,타교,자교,12000000,250000
234,236,3392,AAG/V6VlC4EzWj5JZwf0/IIh,문과대학,인문·사회,1,정원내신입학,졸업,영상문화학협동과정,영상문화학전공,AAE8Qtd1Mq++8lla0ln9iVTJ,korean,박사과정,2017,1R,19660426,2019,2R,4.35,9,45,43,타교,타교,,0
235,237,3400,AAHbi1aUsHS0TSLwqVt4ZVdn,공과대학,공학,2,정원내신입학,졸업,화공생명공학과,화공생명공학전공,AAGaCMeTjNaKuSWvzyinL5sl,korean,박사과정,2017,1R,19890805,2019,1R,3.91,8,40,37.5,타교,타교,104650134,2180211
236,238,3408,AAEnMr7b15uqhQyoqBJMFz1B,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAETFW8y4WGueEYVBNvxbV2x,korean,박사과정,2018,2R,19880228,2019,2R,4.19,6,42,47.7,자교,자교,,0
237,239,3409,AAHIKbRaipOUSJVGa+mZTzXZ,의과대학,의학,1,정원내신입학,졸업,의학과,치과학전공,AAFv3KlN8abBOBJzVDS16gDV,korean,박사과정,2018,2R,19831001,2019,2R,4.13,6,41,45.66,타교,자교,,0
238,240,3410,AAF2qgc18NOrWjwin1iZMEtZ,의과대학,의학,2,정원내신입학,졸업,의학과,산부인과학전공,AAFaAISk7X0NW0G5p/GKR7dF,korean,박사과정,2018,2R,19780703,2019,2R,4.04,6,48,47,자교,타교,,0
239,241,3414,AAHx2PayPr655FGLLD4PMS+D,정경대학,인문·사회,2,정원내신입학,졸업,경제학과,노동경제학전공,AAEbeZHR1JObUw/zUBvrqLwB,korean,박사과정,2018,1R,19820715,2019,2R,3.62,9,58.6,10,타교,타교,,0
240,242,3420,AAEBd/0TnmZ/NgLo966vi2v+,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAEFJQZqu9AJyflAngTj9nxs,korean,박사과정,2018,1R,19710426,2019,2R,4.25,7,33,47,타교,타교,,0
241,243,3421,AAEBJXwuRIKj9CTv9w77n9E2,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,korean,박사과정,2018,1R,19801218,2019,2R,4.19,7,44,45,타교,자교,,0
242,244,3422,AAHyGpPof76uN6OlenpYLg5q,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의공학전공,AAG+Qgg8+bCQsCugquebVs0b,korean,박사과정,2018,2R,19861209,2019,2R,4.42,7,45.7,47,타교,자교,67346000,1603476
243,245,3423,AAFx65x2NEwjsdNS4eAtjl+Z,의과대학,자연과학,2,정원내신입학,졸업,의과학과,의생명과학전공,AAGBU0/Z6RmwgLjNpm+x0e0R,korean,박사과정,2018,1R,19900905,2019,2R,4.38,7,37.3,36.7,타교,자교,55100000,1311905
244,246,3424,AAGPmvOWiuUc0sWtf5mO2AoO,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의생명과학전공,AAEyLrVo/up3riZBFbseKCF6,korean,박사과정,2018,1R,19840808,2019,2R,4.21,7,45.7,47.3,자교,자교,,0
245,247,3428,AAFOpv0dUvcAHbf88r4OlUIn,보건과학대학,자연과학,2,정원내신입학,졸업,보건과학과,치의기공학전공,AAGC3gcuN8Uq3ar2WyQ3GHyR,korean,박사과정,2017,1R,19850411,2019,2R,4.29,9,40,44.7,타교,자교,1100000,20370
246,248,3429,AAGHKiTAWuGdblCODz+zD32A,의과대학,의학,1,정원내신입학,졸업,의학과,마취통증의학전공,AAF6NhIKC7aBmMJayabyrVO2,korean,박사과정,2019,1R,19830130,2019,2R,4.15,5,46.67,45.33,자교,자교,,0
247,249,3434,AAG8OVOO6KYqhfCSGnvsD02W,의과대학,자연과학,2,정원내신입학,졸업,보건학협동과정,보건정책및병원관리전공,AAFiFf5hxLTXSf8WauWM+tMa,korean,박사과정,2018,2R,19890305,2019,2R,4.38,6,44.67,46,자교,자교,116238014,3228834
248,250,3443,AAGiKtblQtOIeA6uuaN6FiIm,의과대학,자연과학,1,정원내신입학,졸업,보건학협동과정,역학및의료정보학전공,AAHrR4whp6yKILrRbjDXBU9E,korean,박사과정,2019,1R,19880522,2019,2R,4.5,5,48,48.33,자교,자교,,0
249,251,3446,AAEd8ksP+2JuXv0kQQdFrLbK,심리학부,인문·사회,2,정원내신입학,졸업,심리학과,임상 및 상담심리학전공,AAHuy9NElO+q8TW82Fn/fma7,korean,박사과정,2017,2R,19840209,2019,2R,4.33,8,35,55.9,자교,자교,,0
250,252,3457,AAFz+y5jcg1MsH7lnSi2UlKF,이과대학,자연과학,1,정원내신입학,졸업,화학과,물리화학전공,AAF7f0+Jymm6S48M6Du03fzp,korean,박사과정,2018,1R,19911125,2019,2R,3.92,7,43,47,타교,타교,76080000,1811429
251,253,3460,AAFsHs+w3j4OISVs0/d0d73C,의과대학,자연과학,1,정원내신입학,졸업,의과학과,의생명과학전공,AAHpomLwoKS94aWYsCmbvcpZ,korean,박사과정,2018,2R,19870724,2019,2R,4.04,6,40,42.67,타교,타교,59100000,1641667
252,254,3464,AAHYTp5fbGmdYiOE1DF5LMGG,생명과학대학,자연과학,2,정원내신입학,졸업,환경생태공학과,생물재료공학전공,AAFhyf2PcEQcYtW+DNiIJ/KR,korean,박사과정,2017,1R,19890608,2019,2R,4.04,9,49,49,타교,자교,84210007,1559445
253,255,3477,AAGZWH7k6wKnIHR1Bl7MYgYd,생명과학대학,자연과학,1,외국인,졸업,환경생태공학과,생물자원및생태학전공,AAFa4ZKvod7EXYsH0m1ktb6L,foreigner,박사과정,2017,1R,19880713,2019,2R,4.33,9,97.33,,타교,,76175833,1410664
254,256,3479,AAFFj0P6g836fisyCKcE8tWx,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAGc0cnC3EtLobr2RoPQoYkV,korean,박사과정,2017,2R,19770920,2019,2R,4.38,9,58,40,자교,자교,,0
255,257,3498,AAGw3gAWJ51akGzJattRPxvv,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAE48iP3PDFztY0J5420nGcq,korean,박사과정,2018,1R,19760720,2019,2R,3.92,7,47,45,자교,타교,2400000,57143
256,258,3502,AAHZ/vUy5FqalAtxogd1XX+i,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAEozriQFdIqpqzKCj6IhiZt,korean,박사과정,2018,1R,19850724,2019,2R,4.13,7,38.33,45,자교,자교,,0
257,259,3503,AAGF0DHR0+ZeByaKlh/hkr07,의과대학,의학,1,정원내신입학,졸업,의학과,비뇨기과학전공,AAFUsUC6kfMakxbPTvcgNk09,korean,박사과정,2018,2R,19831128,2019,2R,4.04,7,42.67,47.67,자교,자교,,0
258,260,3504,AAEcieD0p7H98u1hX7nMgTT0,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAHeHrO31mEzva7K+hvIabEh,korean,박사과정,2018,1R,19831109,2019,2R,4.08,7,42,45,자교,자교,,0
259,261,3509,AAEQIVXl+xzz9/Kb9L8dlqUH,심리학부,인문·사회,2,정원내신입학,졸업,심리학과,행동인지신경과학전공,AAFBbqkaTHzMJUKURNj7cA3r,korean,박사과정,2017,2R,19860721,2019,2R,4.33,8,38,58.7,자교,자교,106420062,2217085
260,262,3522,AAF8OqdvvDuqcuMKETwGruZg,정경대학,인문·사회,1,정원내신입학,졸업,통계학과,수리통계학전공,AAFByAeboAfDls9tYCKfCcfP,korean,박사과정,2017,2R,19850221,2019,2R,3.71,8,45,45,자교,자교,41580000,866250
261,263,3529,AAEOAQTL6Ld6PE+s7ATBAIZW,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFSw8o2qTXjQ9zgZJbX8xop,korean,박사과정,2019,2R,19920108,2019,2R,4.42,5,49.3,49.3,자교,자교,74550000,2485000
262,264,3530,AAFzkVVyVkf7bnaEwmrTJ/9d,의과대학,의학,2,정원내신입학,졸업,의학과,병리학전공,AAGciTbWWpXb9pgccrZOIWan,korean,박사과정,2019,1R,19871004,2019,2R,4.13,5,46,48.33,자교,자교,,0
263,265,3535,AAH2U2qlytFgPhIW9+7rfMpV,생명과학대학,자연과학,1,정원내신입학,졸업,생명공학과,시스템식품생명공학전공,AAEF8BUKq4sC/VszAqT1FPFN,korean,박사과정,2017,2R,19850730,2019,2R,4.38,8,44,45.3,타교,타교,74850000,1559375
264,266,3538,AAGYdc+CcMVaTgwHM+lcZx7Q,간호대학,자연과학,2,정원내신입학,졸업,간호학과,간호과학,AAG5miZUqiEp1EkVJrn8Q5LO,korean,박사과정,2018,1R,19760330,2019,2R,4.29,8,39.67,55.33,타교,타교,1050000,21875
265,267,3542,AAEI4krkn9cdkB99/tQaosvs,의과대학,의학,1,정원내신입학,졸업,의학과,정신건강의학전공,AAFGrP9X6ILC1cQqWN0IzOnL,korean,박사과정,2017,2R,19790217,2019,2R,3.83,8,44,46,타교,타교,,0
266,268,3543,AAHPfoItN7HCvuLxd3kTroMy,공과대학,공학,1,정원내신입학,졸업,신소재공학과,신소재공학전공,AAF1qK1VjAd7Et0WDMAYCWmi,korean,박사과정,2017,2R,19851128,2019,2R,4.29,8,58,40,자교,자교,,0
267,269,3544,AAGGoqUtukKiV3yyBQfd5y9X,공과대학,공학,2,정원내신입학,졸업,신소재공학과,신소재공학전공,AAGTszpzFC5e3mUi28BQAvQQ,korean,박사과정,2017,2R,19880526,2019,2R,3.71,8,59,40,타교,타교,170550000,3553125
268,270,3561,AAElMzSiZRnqS3BPuFVrN6B6,법과대학,인문·사회,2,외국인,졸업,법학과,형법전공,AAH7di6pMjVDZBupESPEVFLe,foreigner,박사과정,2019,2R,19870212,2020,2R,4.33,6,92.6,,타교,타교,,0
269,271,3571,AAF/+bO5//Bs1lJ14yFI4xC8,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육공학,AAH1tSmDwbxFSq2plv3pkoS1,korean,박사과정,2019,2R,19690513,2020,2R,4.33,8,40.33,44.83,타교,타교,,0
270,272,3572,AAHlXSTutmFvrWrfhlTJWqhI,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,상담,AAHyB+Q/8ITZe6bVxE5awfzx,korean,박사과정,2018,2R,19890323,2020,2R,4.27,8,49.11,40.33,자교,자교,24000000,500000
271,273,3575,AAG6PPKtOjL4VR43m6OcmuOJ,경영대학,인문·사회,2,정원내신입학,졸업,경영학과,회계학전공,AAFnXzZMQneWyIKOqGX/TQMO,korean,박사과정,2017,2R,19850218,2020,2R,4.13,10,36.09,58,타교,자교,6000000,100000
272,274,3578,AAELaTFBM0oUksGGFNEVVtm+,보건과학대학,자연과학,1,정원내신입학,졸업,보건안전융합과학과,방사선의과학전공,AAEzq7uArDNPbmNQXuBHS1dr,korean,박사과정,2020,1R,19790403,2020,2R,4.13,5,47,47,타교,타교,,0
273,275,3580,AAG6O/qewwCN7QeonLvfT7g3,정보대학,공학,1,정원내신입학,졸업,뇌공학과,뇌공학전공,AAFiNL1DydCPEaVdw1o02ECv,korean,박사과정,2019,1R,19751102,2020,2R,3.93,7,40,43,타교,타교,,0
274,276,3587,AAHPUIJEJf20XfBbLT7PipMd,보건과학대학,자연과학,1,정원내신입학,졸업,의생명융합과학과,바이오식의과학전공,AAHOgh7Z0ib2HpfnDBf/HS+s,korean,박사과정,2019,2R,19801212,2020,2R,4.21,6,39,45,타교,타교,,0
275,277,3588,AAG9II3UmiKRT7TBiX8rTAhh,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,박사과정,2019,2R,19880923,2020,2R,3.92,6,44,48,타교,타교,,0
276,278,3599,AAF4J+GCluNQMfhhwRlCPxkg,경영대학,인문·사회,1,정원내신입학,졸업,경영학과,재무론전공,AAE9XxP7M6htSt3AuBPEpndb,korean,박사과정,2017,1R,19880111,2020,2R,3.63,11,37.16,58,자교,자교,42000000,636364
277,279,3606,AAGaEsbdXNwh93MW+hcRl9xV,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,박사과정,2019,1R,19720616,2020,2R,4.13,7,44,45,타교,타교,,0
278,280,3608,AAHEzJa6dgmB2iIPGZxUENqT,보건과학대학,공학,1,정원내신입학,졸업,바이오융합공학과,바이오융합공학전공,AAF3N46eGMaBTxkN+oTmpoMp,korean,박사과정,2017,1R,19870223,2020,2R,3.76,11,57.33,39,타교,타교,122748000,1859818
279,281,3609,AAFdVQj2i1rsBwmRt7UxPwYL,보건과학대학,자연과학,2,정원내신입학,졸업,의생명융합과학과,임상병리학전공,AAHWkyOWoBDEBjZH1TNXQnXj,korean,박사과정,2017,1R,19850209,2020,2R,4.21,11,40,46,타교,타교,95600000,1448485
280,282,3613,AAFkA1wNN4sccanKuFXfyJNC,사범대학,예·체능,1,정원내신입학,졸업,체육학과,체육학전공,AAEWAEQucVgifJta1Vm8NIrw,korean,박사과정,2019,2R,19790218,2020,2R,4.5,6,43.3,47,타교,자교,2100000,58333
281,283,3614,AAF6cKaS8mRRwa0m5LCvafbg,정경대학,인문·사회,2,외국인,졸업,경제학과,발전경제학전공,AAF3qr8ZA2VxmMYvBn2iMyAN,foreigner,박사과정,2017,2R,19910511,2020,2R,3.63,10,78.8,,타교,타교,17612903,293548
282,284,3621,AAF1XL617LiLar7Tpe+IKu4j,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,박사과정,2017,1R,19871004,2020,2R,3.81,11,57,37,타교,타교,,0
283,285,3622,AAFxU4DD0F5GAWn/ffsbijRa,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAFi4juzPESAU71QzFVv2xel,korean,박사과정,2017,1R,19861217,2020,2R,3.85,11,57,39,타교,타교,,0
284,286,3625,AAESlqVDWQRZyLfrjnAhy7Kl,법과대학,인문·사회,2,정원내신입학,졸업,법학과,법학원리전공,AAH7di6pMjVDZBupESPEVFLe,korean,박사과정,2018,1R,19850516,2020,2R,4.5,9,38.1,55.4,타교,타교,,0
285,287,3626,AAG6lkA02Z9UThbmAQFF/JCD,의과대학,의학,1,정원내신입학,졸업,의학과,가정의학전공,AAEhr4X9hpwv9m1p+CSjJNnn,korean,박사과정,2019,1R,19770318,2020,2R,4.21,7,41,43.3,타교,타교,,0
286,288,3627,AAGxcXJKFoUVUEPTtoh+E/bV,의과대학,의학,1,정원내신입학,졸업,의학과,정형외과학전공,AAHlIFfl4x3Bd7fh3igHCmn/,korean,박사과정,2018,2R,19770829,2020,2R,4.25,8,39,45.33,타교,타교,,0
287,289,3628,AAHqjZkl6AzUoSUkHB5zIXnV,사범대학,인문·사회,2,정원내신입학,졸업,교육학과,교육행정학 및 고등교육학전공,AAHDEhgNlUGqXVlgmNwLK1c8,korean,박사과정,2019,1R,19850611,2020,2R,4.38,7,46,47.67,타교,타교,36260000,863333
288,290,3629,AAGz7AcrWYmMrRah7VSoVDQS,의과대학,의학,2,정원내신입학,졸업,의학과,병리학전공,AAGnhKysl3tEl8g0HVocJWKL,korean,박사과정,2020,1R,19860428,2020,2R,4.38,5,44.33,46.33,자교,자교,,0
289,291,3631,AAH63WUcdnm6gqWl0FMaEqlI,정보대학,공학,1,정원내신입학,졸업,컴퓨터학과,소프트웨어전공,AAFZ2VmriX3rQcXRM74rVPDs,korean,박사과정,2018,2R,19910504,2020,2R,4.29,8,49.3,48.6,타교,자교,81846355,1705132
290,292,3632,AAE8VXPdukWwt6B6NECOt2UI,공과대학,공학,2,학연산협동과정,졸업,전기전자공학과,전기에너지,AAFa0n41YacK09cpuBFoETAk,korean,박사과정,2017,1R,19860305,2020,2R,4.21,11,46.4,49.3,타교,타교,,0
291,293,3633,AAGVUBvPaS5WMQvxCl3GS6eA,공과대학,공학,1,정원내신입학,졸업,전기전자공학과,반도체 및 나노전공,AAFAdiRzimzpkLB6/eFLLRaK,korean,박사과정,2018,2R,19770728,2020,2R,4.46,8,47.6,47.9,타교,타교,1670000,34792
292,294,3634,AAG8Fu0MZ1ZvzkNQRGYNU50d,의과대학,의학,1,정원내신입학,졸업,의학과,예방의학전공,AAGQmrJUXrJy7r+235eDx8W8,korean,박사과정,2019,2R,19850817,2020,2R,4.25,6,46.67,46.67,자교,자교,,0
293,295,3635,AAHJTs+Ipo4Qlgp5iLToSv+O,의과대학,의학,1,정원내신입학,졸업,의학과,이비인후과학전공,AAEBZWY6YFr9GibKA5/hfDeL,korean,박사과정,2019,2R,19841116,2020,2R,4.25,6,41.33,45.33,자교,자교,,0
294,296,3636,AAFAS/5VCDKlegKA8R1tGuRY,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAE+ajRKIVLvixk3rzed3E/A,korean,박사과정,2019,2R,19831207,2020,2R,4.04,6,44,46,자교,자교,,0
295,297,3637,AAHH8lK5r17774PF43coJDbC,의과대학,의학,2,정원내신입학,졸업,의학과,내과학전공,AAE9WIj1TANFAnDNUG7Jp5jt,korean,박사과정,2019,2R,19861207,2020,2R,4.04,6,47,46,자교,자교,,0
296,298,3642,AAHAg/59pwyWsfmH8kxNFCWB,의과대학,의학,1,정원내신입학,졸업,의학과,내과학전공,AAEGr/P0CXznaRbP/xL0Z7Pv,korean,박사과정,2019,2R,19820426,2020,2R,4,6,38,42,자교,자교,,0
297,299,3646,AAG2serD8bpuk6qwm8VG+SbQ,공과대학,공학,1,학연산협동과정,졸업,신소재공학과,신소재공학전공,AAF4pNgCtw8Vp1PBSri//9b6,korean,박사과정,2017,1R,19880226,2020,2R,4.15,11,59,40,타교,자교,,0
298,300,3648,AAGv+MQeGpH0WtexON1+Minx,정보대학,공학,1,정원내신입학,졸업,컴퓨터·전파통신공학과,컴퓨터학전공,AAGfQMD7WlQeXOGRedxFV7M9,korean,박사과정,2019,2R,19920209,2020,2R,4.04,7,49.3,49.3,자교,자교,34185000,813929
